MARGINALPDBCPT;
2021;05;26;1;79.25;79.25;
2021;05;26;2;74.01;74.01;
2021;05;26;3;74.01;74.01;
2021;05;26;4;75.18;75.18;
2021;05;26;5;75.23;75.23;
2021;05;26;6;79.89;79.89;
2021;05;26;7;82.7;82.7;
2021;05;26;8;84.25;84.59;
2021;05;26;9;85.66;90;
2021;05;26;10;84.67;84.67;
2021;05;26;11;81.94;81.94;
2021;05;26;12;81;81;
2021;05;26;13;81.68;81.68;
2021;05;26;14;81;81;
2021;05;26;15;79.89;79.89;
2021;05;26;16;77.04;77.04;
2021;05;26;17;77.07;77.07;
2021;05;26;18;79.02;79.02;
2021;05;26;19;79.35;79.35;
2021;05;26;20;81;81;
2021;05;26;21;84.04;84.04;
2021;05;26;22;88;88;
2021;05;26;23;84.41;84.41;
2021;05;26;24;82.3;82.3;
*
