MARGINALPDBCPT;
2021;05;25;1;80;80;
2021;05;25;2;78.75;78.75;
2021;05;25;3;79.02;79.02;
2021;05;25;4;79.19;79.19;
2021;05;25;5;79.19;79.19;
2021;05;25;6;79.19;79.19;
2021;05;25;7;80.75;80.75;
2021;05;25;8;82.04;82.39;
2021;05;25;9;83.05;84.65;
2021;05;25;10;80;80;
2021;05;25;11;78.6;78.6;
2021;05;25;12;77.57;77.57;
2021;05;25;13;76.31;76.31;
2021;05;25;14;75.18;75.18;
2021;05;25;15;70.36;70.36;
2021;05;25;16;65;65;
2021;05;25;17;62.4;62.4;
2021;05;25;18;64.7;64.7;
2021;05;25;19;65.48;65.48;
2021;05;25;20;76.31;76.31;
2021;05;25;21;80.01;80.01;
2021;05;25;22;83.18;83.18;
2021;05;25;23;82.03;82.03;
2021;05;25;24;79.19;79.19;
*
