MARGINALPDBCPT;
2021;05;02;1;61.17;61.17;
2021;05;02;2;56.77;56.77;
2021;05;02;3;56.52;56.52;
2021;05;02;4;56.52;56.52;
2021;05;02;5;56.77;56.77;
2021;05;02;6;56.8;56.8;
2021;05;02;7;61.36;61.36;
2021;05;02;8;58.02;58.02;
2021;05;02;9;58.02;58.02;
2021;05;02;10;58.89;58.89;
2021;05;02;11;56.8;56.8;
2021;05;02;12;59.2;59.2;
2021;05;02;13;61.75;61.75;
2021;05;02;14;66.01;66.01;
2021;05;02;15;59.41;59.41;
2021;05;02;16;55.47;55.47;
2021;05;02;17;53.59;53.59;
2021;05;02;18;52;52;
2021;05;02;19;54.75;54.75;
2021;05;02;20;65.1;65.1;
2021;05;02;21;75;75;
2021;05;02;22;82.62;82.62;
2021;05;02;23;80;80;
2021;05;02;24;70.86;70.86;
*
