MARGINALPDBCPT;
2021;05;24;1;68.1;68.1;
2021;05;24;2;58.51;58.51;
2021;05;24;3;57.42;57.42;
2021;05;24;4;57.42;57.42;
2021;05;24;5;57.02;57.02;
2021;05;24;6;56.67;56.67;
2021;05;24;7;70.36;70.36;
2021;05;24;8;76.45;76.45;
2021;05;24;9;80.63;80.63;
2021;05;24;10;76.45;76.45;
2021;05;24;11;66;66;
2021;05;24;12;60.7;60.7;
2021;05;24;13;63.87;63.87;
2021;05;24;14;62.03;62.03;
2021;05;24;15;58.51;58.51;
2021;05;24;16;57.42;57.42;
2021;05;24;17;58.95;58.95;
2021;05;24;18;60.49;60.49;
2021;05;24;19;61.48;61.48;
2021;05;24;20;74;74;
2021;05;24;21;82.72;82.72;
2021;05;24;22;85.56;85.56;
2021;05;24;23;84.06;84.06;
2021;05;24;24;82.88;82.88;
*
