MARGINALPDBCPT;
2021;06;03;1;83.75;83.75;
2021;06;03;2;79.93;79.93;
2021;06;03;3;76.58;76.58;
2021;06;03;4;77.35;77.35;
2021;06;03;5;77.58;77.58;
2021;06;03;6;80.75;80.75;
2021;06;03;7;85.01;85.01;
2021;06;03;8;88.01;88.01;
2021;06;03;9;89.18;89.18;
2021;06;03;10;83.75;83.75;
2021;06;03;11;81.94;81.94;
2021;06;03;12;80;80;
2021;06;03;13;80;80;
2021;06;03;14;78.58;78.58;
2021;06;03;15;74.36;74.36;
2021;06;03;16;65.9;65.9;
2021;06;03;17;65.86;65.86;
2021;06;03;18;69.3;69.3;
2021;06;03;19;75;75;
2021;06;03;20;81.99;81.99;
2021;06;03;21;83.01;83.01;
2021;06;03;22;87.32;87.32;
2021;06;03;23;86.75;86.75;
2021;06;03;24;83.35;83.35;
*
