MARGINALPDBCPT;
2021;05;17;1;60.51;60.51;
2021;05;17;2;53.03;53.03;
2021;05;17;3;54.49;54.49;
2021;05;17;4;63.87;63.87;
2021;05;17;5;70;70;
2021;05;17;6;72.08;72.08;
2021;05;17;7;79.9;80.43;
2021;05;17;8;78.34;85.12;
2021;05;17;9;82.85;89.91;
2021;05;17;10;86.63;86.63;
2021;05;17;11;82;82;
2021;05;17;12;81.86;81.86;
2021;05;17;13;78.02;78.02;
2021;05;17;14;76.68;76.68;
2021;05;17;15;74.75;74.75;
2021;05;17;16;71.78;71.78;
2021;05;17;17;70.36;70.36;
2021;05;17;18;72.5;72.5;
2021;05;17;19;77.96;77.96;
2021;05;17;20;85.77;85.77;
2021;05;17;21;88.92;88.92;
2021;05;17;22;94.65;94.65;
2021;05;17;23;88.73;88.73;
2021;05;17;24;83.62;83.62;
*
