MARGINALPDBCPT;
2021;05;11;1;68.83;68.83;
2021;05;11;2;64.92;64.92;
2021;05;11;3;60.39;60.39;
2021;05;11;4;56.53;56.53;
2021;05;11;5;45.01;45.01;
2021;05;11;6;50;50;
2021;05;11;7;61.36;61.36;
2021;05;11;8;67.76;67.76;
2021;05;11;9;68.09;68.09;
2021;05;11;10;60;60;
2021;05;11;11;41.87;41.87;
2021;05;11;12;40;40;
2021;05;11;13;40;40;
2021;05;11;14;39.47;39.47;
2021;05;11;15;38.12;38.12;
2021;05;11;16;23.19;23.19;
2021;05;11;17;25;25;
2021;05;11;18;38.67;38.67;
2021;05;11;19;41.77;41.77;
2021;05;11;20;63.9;63.9;
2021;05;11;21;78.75;78.75;
2021;05;11;22;79.62;79.62;
2021;05;11;23;75.34;75.34;
2021;05;11;24;68.62;68.62;
*
