MARGINALPDBCPT;
2021;04;14;1;78;78;
2021;04;14;2;72;72;
2021;04;14;3;70.45;70.45;
2021;04;14;4;69.05;69.05;
2021;04;14;5;68;68;
2021;04;14;6;70.66;70.66;
2021;04;14;7;75.97;78.51;
2021;04;14;8;76.79;83.3;
2021;04;14;9;80.23;88.41;
2021;04;14;10;81.88;85.64;
2021;04;14;11;81;81;
2021;04;14;12;75.97;77.69;
2021;04;14;13;72.31;72.31;
2021;04;14;14;67.97;67.97;
2021;04;14;15;66.1;66.1;
2021;04;14;16;61.97;61.97;
2021;04;14;17;62.23;62.23;
2021;04;14;18;65.96;65.96;
2021;04;14;19;73.19;73.19;
2021;04;14;20;75.28;75.28;
2021;04;14;21;78.51;78.51;
2021;04;14;22;81.7;81.7;
2021;04;14;23;76.51;76.51;
2021;04;14;24;70.52;70.52;
*
