MARGINALPDBCPT;
2021;04;12;1;60.57;60.57;
2021;04;12;2;53.2;53.2;
2021;04;12;3;50;50;
2021;04;12;4;49.6;49.6;
2021;04;12;5;49.7;49.7;
2021;04;12;6;52.7;52.7;
2021;04;12;7;60.02;60.02;
2021;04;12;8;70.43;70.43;
2021;04;12;9;71.29;71.29;
2021;04;12;10;69.68;69.68;
2021;04;12;11;63.26;63.26;
2021;04;12;12;60.02;60.02;
2021;04;12;13;62;62;
2021;04;12;14;62;62;
2021;04;12;15;61.16;61.16;
2021;04;12;16;58.97;58.97;
2021;04;12;17;58.02;58.02;
2021;04;12;18;61.07;61.07;
2021;04;12;19;66;66;
2021;04;12;20;72.05;72.05;
2021;04;12;21;78.74;78.74;
2021;04;12;22;78;78;
2021;04;12;23;72.94;72.94;
2021;04;12;24;71.43;71.43;
*
