MARGINALPDBCPT;
2021;04;27;1;82.54;82.54;
2021;04;27;2;79.94;79.94;
2021;04;27;3;79.01;79.01;
2021;04;27;4;78.06;78.06;
2021;04;27;5;75.96;75.96;
2021;04;27;6;76.12;76.12;
2021;04;27;7;79.91;79.91;
2021;04;27;8;82.94;82.94;
2021;04;27;9;85.32;85.32;
2021;04;27;10;81.59;81.59;
2021;04;27;11;80.54;80.54;
2021;04;27;12;80.18;80.18;
2021;04;27;13;79.91;79.91;
2021;04;27;14;78.86;78.86;
2021;04;27;15;75.75;75.75;
2021;04;27;16;68.01;68.01;
2021;04;27;17;66.36;66.36;
2021;04;27;18;66.36;66.36;
2021;04;27;19;74.09;74.09;
2021;04;27;20;80.35;80.35;
2021;04;27;21;80.87;80.87;
2021;04;27;22;83.99;83.99;
2021;04;27;23;80;80;
2021;04;27;24;74.22;74.22;
*
