MARGINALPDBCPT;
2021;05;27;1;85;85;
2021;05;27;2;84.27;84.27;
2021;05;27;3;84.16;84.16;
2021;05;27;4;84.27;84.27;
2021;05;27;5;84.27;84.27;
2021;05;27;6;84.37;84.37;
2021;05;27;7;86.62;86.62;
2021;05;27;8;88.79;88.79;
2021;05;27;9;91.24;91.24;
2021;05;27;10;88.33;88.33;
2021;05;27;11;86.62;86.62;
2021;05;27;12;85.03;85.03;
2021;05;27;13;85.01;85.01;
2021;05;27;14;84.63;84.63;
2021;05;27;15;83.7;83.7;
2021;05;27;16;83.76;83.76;
2021;05;27;17;84.27;84.27;
2021;05;27;18;85.01;85.01;
2021;05;27;19;86.14;86.14;
2021;05;27;20;87.06;87.06;
2021;05;27;21;88.87;88.87;
2021;05;27;22;91.96;91.96;
2021;05;27;23;89.21;89.21;
2021;05;27;24;86.9;86.9;
*
