MARGINALPDBCPT;
2021;04;18;1;72.81;72.81;
2021;04;18;2;65.53;65.53;
2021;04;18;3;64.77;64.77;
2021;04;18;4;62.1;62.1;
2021;04;18;5;61.02;61.02;
2021;04;18;6;60.57;60.57;
2021;04;18;7;60.54;60.54;
2021;04;18;8;62.62;62.62;
2021;04;18;9;64.52;64.52;
2021;04;18;10;63.57;63.57;
2021;04;18;11;60.01;60.01;
2021;04;18;12;59.35;59.35;
2021;04;18;13;59.87;59.87;
2021;04;18;14;54.89;54.89;
2021;04;18;15;54.22;54.22;
2021;04;18;16;51.35;51.35;
2021;04;18;17;51.34;51.34;
2021;04;18;18;54.55;54.55;
2021;04;18;19;64.99;64.99;
2021;04;18;20;76.08;76.08;
2021;04;18;21;80.93;80.93;
2021;04;18;22;82.51;82.51;
2021;04;18;23;80.49;80.49;
2021;04;18;24;80.31;80.31;
*
