MARGINALPDBCPT;
2021;06;01;1;89.5;89.5;
2021;06;01;2;88.11;88.11;
2021;06;01;3;86.7;86.7;
2021;06;01;4;86.75;86.75;
2021;06;01;5;86.7;86.7;
2021;06;01;6;88;88;
2021;06;01;7;89.5;89.5;
2021;06;01;8;91.1;91.1;
2021;06;01;9;92.34;92.34;
2021;06;01;10;91.9;91.9;
2021;06;01;11;90.5;90.5;
2021;06;01;12;88.19;88.19;
2021;06;01;13;85.9;85.9;
2021;06;01;14;83.26;83.26;
2021;06;01;15;79.18;79.18;
2021;06;01;16;74.52;74.52;
2021;06;01;17;74.1;74.1;
2021;06;01;18;78.01;78.01;
2021;06;01;19;79.75;79.75;
2021;06;01;20;86.7;86.7;
2021;06;01;21;90.4;90.4;
2021;06;01;22;92.54;92.54;
2021;06;01;23;92.38;92.38;
2021;06;01;24;91.52;91.52;
*
