MARGINALPDBCPT;
2021;05;09;1;15.02;15.02;
2021;05;09;2;6.71;6.71;
2021;05;09;3;2;2;
2021;05;09;4;1.61;1.61;
2021;05;09;5;0.16;0.16;
2021;05;09;6;0.16;0.16;
2021;05;09;7;1.95;1.95;
2021;05;09;8;1.95;1.95;
2021;05;09;9;1.95;1.95;
2021;05;09;10;1.95;1.95;
2021;05;09;11;1.95;1.95;
2021;05;09;12;1.95;1.95;
2021;05;09;13;0.16;0.16;
2021;05;09;14;0.16;0.16;
2021;05;09;15;0.03;0.03;
2021;05;09;16;0.01;0.01;
2021;05;09;17;0.01;0.01;
2021;05;09;18;0.15;0.15;
2021;05;09;19;1.95;1.95;
2021;05;09;20;14;14;
2021;05;09;21;40.67;40.67;
2021;05;09;22;54.11;54.11;
2021;05;09;23;54.3;54.3;
2021;05;09;24;49.75;49.75;
*
