MARGINALPDBCPT;
2021;05;28;1;89.8;89.8;
2021;05;28;2;88.69;88.69;
2021;05;28;3;88.02;88.02;
2021;05;28;4;89.43;89.43;
2021;05;28;5;89.43;89.43;
2021;05;28;6;89.8;89.8;
2021;05;28;7;89.8;89.8;
2021;05;28;8;93.01;93.01;
2021;05;28;9;96.51;96.51;
2021;05;28;10;94.96;94.96;
2021;05;28;11;91.05;91.05;
2021;05;28;12;89.92;89.92;
2021;05;28;13;89.43;89.43;
2021;05;28;14;87.27;87.27;
2021;05;28;15;84.93;84.93;
2021;05;28;16;83.75;83.75;
2021;05;28;17;83.34;83.34;
2021;05;28;18;84.32;84.32;
2021;05;28;19;83.7;83.7;
2021;05;28;20;85.75;85.75;
2021;05;28;21;90;90;
2021;05;28;22;93.71;93.71;
2021;05;28;23;90.75;90.75;
2021;05;28;24;87.48;87.48;
*
