MARGINALPDBCPT;
2021;04;28;1;76.75;76.75;
2021;04;28;2;73.96;73.96;
2021;04;28;3;73.25;73.25;
2021;04;28;4;72.5;72.5;
2021;04;28;5;68.49;68.49;
2021;04;28;6;69.75;69.75;
2021;04;28;7;73.99;73.99;
2021;04;28;8;81.48;81.48;
2021;04;28;9;85.57;85.57;
2021;04;28;10;84;84;
2021;04;28;11;79.65;79.65;
2021;04;28;12;78.95;78.95;
2021;04;28;13;76.75;76.75;
2021;04;28;14;76.71;76.71;
2021;04;28;15;70;70;
2021;04;28;16;62.57;62.57;
2021;04;28;17;59.18;59.18;
2021;04;28;18;65.71;65.71;
2021;04;28;19;71.4;71.4;
2021;04;28;20;77.99;77.99;
2021;04;28;21;78;78;
2021;04;28;22;81.01;81.01;
2021;04;28;23;76.75;76.75;
2021;04;28;24;71.29;71.29;
*
