MARGINALPDBCPT;
2021;05;30;1;83.56;83.56;
2021;05;30;2;74.01;74.01;
2021;05;30;3;68.1;68.1;
2021;05;30;4;68.87;68.87;
2021;05;30;5;69;69;
2021;05;30;6;71.57;71.57;
2021;05;30;7;74.01;74.01;
2021;05;30;8;67.21;67.21;
2021;05;30;9;65.5;65.5;
2021;05;30;10;66.1;66.1;
2021;05;30;11;65.05;65.05;
2021;05;30;12;64.8;64.8;
2021;05;30;13;64.7;64.7;
2021;05;30;14;64.9;64.9;
2021;05;30;15;63.87;63.87;
2021;05;30;16;62.65;62.65;
2021;05;30;17;62.57;62.57;
2021;05;30;18;62.66;62.66;
2021;05;30;19;63.87;63.87;
2021;05;30;20;75.18;75.18;
2021;05;30;21;89.8;89.8;
2021;05;30;22;93.84;93.84;
2021;05;30;23;93.84;93.84;
2021;05;30;24;90.64;90.64;
*
