MARGINALPDBCPT;
2021;05;07;1;75.57;75.57;
2021;05;07;2;68.82;68.82;
2021;05;07;3;65;65;
2021;05;07;4;60.25;60.25;
2021;05;07;5;60.01;60.01;
2021;05;07;6;69.3;69.3;
2021;05;07;7;80;80;
2021;05;07;8;86.6;86.6;
2021;05;07;9;90;90;
2021;05;07;10;84.16;84.16;
2021;05;07;11;78.75;78.75;
2021;05;07;12;76.98;76.98;
2021;05;07;13;75.57;75.57;
2021;05;07;14;70;70;
2021;05;07;15;63.5;63.5;
2021;05;07;16;58.1;58.1;
2021;05;07;17;56.8;56.8;
2021;05;07;18;61.36;61.36;
2021;05;07;19;68.16;68.16;
2021;05;07;20;79.01;79.01;
2021;05;07;21;84.2;84.2;
2021;05;07;22;85.91;85.91;
2021;05;07;23;83.91;83.91;
2021;05;07;24;82.02;82.02;
*
