MARGINALPDBCPT;
2021;05;21;1;80.85;80.85;
2021;05;21;2;79.46;79.46;
2021;05;21;3;79.18;79.18;
2021;05;21;4;79.18;79.18;
2021;05;21;5;79.46;79.46;
2021;05;21;6;79.18;79.18;
2021;05;21;7;79.18;82.8;
2021;05;21;8;79.18;85.06;
2021;05;21;9;79.66;86.01;
2021;05;21;10;80.85;80.85;
2021;05;21;11;78.1;78.1;
2021;05;21;12;77.02;77.02;
2021;05;21;13;75;75;
2021;05;21;14;65.07;65.07;
2021;05;21;15;53.17;53.17;
2021;05;21;16;47.07;47.07;
2021;05;21;17;40;40;
2021;05;21;18;37.98;37.98;
2021;05;21;19;39.49;39.49;
2021;05;21;20;51.05;51.05;
2021;05;21;21;62.99;62.99;
2021;05;21;22;77.99;77.99;
2021;05;21;23;77.02;77.02;
2021;05;21;24;75;75;
*
