MARGINALPDBCPT;
2021;05;18;1;83.42;83.42;
2021;05;18;2;82.11;82.11;
2021;05;18;3;76.68;76.68;
2021;05;18;4;75.51;75.51;
2021;05;18;5;75.51;75.51;
2021;05;18;6;75.51;75.51;
2021;05;18;7;81.02;81.02;
2021;05;18;8;87.98;87.98;
2021;05;18;9;90.07;90.07;
2021;05;18;10;87.25;87.25;
2021;05;18;11;82.42;82.42;
2021;05;18;12;80;80;
2021;05;18;13;73.08;73.08;
2021;05;18;14;67.46;67.46;
2021;05;18;15;62.55;62.55;
2021;05;18;16;61.92;61.92;
2021;05;18;17;60.16;60.16;
2021;05;18;18;64.25;64.25;
2021;05;18;19;75.51;75.51;
2021;05;18;20;83.28;83.28;
2021;05;18;21;87.31;87.31;
2021;05;18;22;87.98;87.98;
2021;05;18;23;83.7;83.7;
2021;05;18;24;78.92;78.92;
*
