MARGINALPDBCPT;
2021;06;09;1;82.03;82.03;
2021;06;09;2;79;79;
2021;06;09;3;75.01;75.01;
2021;06;09;4;77.44;77.44;
2021;06;09;5;79.86;79.86;
2021;06;09;6;81.98;81.98;
2021;06;09;7;82.89;82.89;
2021;06;09;8;86.44;86.44;
2021;06;09;9;88.11;88.11;
2021;06;09;10;82.59;82.59;
2021;06;09;11;81.98;81.98;
2021;06;09;12;81.98;81.98;
2021;06;09;13;82.29;82.29;
2021;06;09;14;82.39;82.39;
2021;06;09;15;81.98;81.98;
2021;06;09;16;77.07;77.07;
2021;06;09;17;72.42;72.42;
2021;06;09;18;78.32;78.32;
2021;06;09;19;82.99;82.99;
2021;06;09;20;85.53;85.53;
2021;06;09;21;86.7;86.7;
2021;06;09;22;86.44;86.44;
2021;06;09;23;85;85;
2021;06;09;24;78;78;
*
